FECHA_CORTE,ANIO,MES,ID_CLASE,CLASE,ID_CATEGORIA,CATEGORIA,DEPARTAMENTO,ID_UBIGEO,NUMERO_ESTABLECIMIENTOS,NUMERO_HABITACIONES,NUMERO_PLAZAS_CAMA,PORCENTAJE_TNOH,PORCENTAJE_TNOC,PROMEDIO_PERMANENCIA,PROMEDIO_PERMANENCIA_NAC,PROMEDIO_PERMANENCIA_EXT,TOTAL_ARRIBOS,TOTAL_ARRIBOS_NAC,TOTAL_ARRIBOS_EXT,TOTAL_PERNOCT,TOTAL_PERNOCT_NAC,TOTAL_PERNOCT_EXT,TOTAL_EMPLEO,ARCHIVO_ORIGEN,FECHA,TASA_OCUPABILIDAD_HOTELERA,TASA_OCUPABILIDAD_HOTELERA_FUTURA,MES_SIN,MES_COS,TASA_LAG_1,TASA_LAG_2,TASA_LAG_3,ARRIBOS_LAG_1,PERNOCT_LAG_1,EMPLEO_LAG_1,TASA_MEDIA_MOVIL_3,ES_COVID_2020,TENDENCIA_MESES
20260330,2024,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1607,17838,29651,19.31,14.93,1.15,1.15,1.59,114237,113638,599,133296,132351,945,3296,Indicadores_ocupabilidad_2024.csv,2024-04-01,19.31,18.88,0.8660254037844387,-0.4999999999999998,19.1,19.21,17.87,117549.0,140865.0,3308.0,18.726666666666667,0,60
20260330,2024,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1610,17830,29604,18.88,15.13,1.24,1.24,1.67,111247,110659,588,139792,138781,1011,3290,Indicadores_ocupabilidad_2024.csv,2024-05-01,18.88,22.2,0.49999999999999994,-0.8660254037844387,19.31,19.1,19.21,114237.0,133296.0,3296.0,19.206666666666667,0,61
20260330,2024,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1610,17756,29490,22.2,16.58,1.18,1.18,1.69,122200,120990,1210,146210,144134,2076,3270,Indicadores_ocupabilidad_2024.csv,2024-06-01,22.2,26.73,1.2246467991473532e-16,-1.0,18.88,19.31,19.1,111247.0,139792.0,3290.0,19.096666666666668,0,62
20260330,2024,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1617,17862,29756,26.73,21.69,1.2,1.2,1.7,163277,161996,1281,199897,197622,2275,3306,Indicadores_ocupabilidad_2024.csv,2024-07-01,26.73,25.88,-0.4999999999999997,-0.8660254037844388,22.2,18.88,19.31,122200.0,146210.0,3270.0,20.13,0,63
20260330,2024,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1623,17919,29875,25.88,20.08,1.2,1.19,1.65,153033,152191,842,185825,184329,1496,3311,Indicadores_ocupabilidad_2024.csv,2024-08-01,25.88,22.25,-0.8660254037844384,-0.5000000000000004,26.73,22.2,18.88,163277.0,199897.0,3306.0,22.603333333333335,0,64
20260330,2024,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1622,17941,29895,22.25,17.37,1.16,1.16,1.87,131355,130724,631,155190,154016,1174,3294,Indicadores_ocupabilidad_2024.csv,2024-09-01,22.25,21.77,-1.0,-1.8369701987210297e-16,25.88,26.73,22.2,153033.0,185825.0,3311.0,24.936666666666667,0,65
20260330,2024,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1615,17870,29802,21.77,17.25,1.19,1.19,2.42,132280,131491,789,161816,159847,1969,3284,Indicadores_ocupabilidad_2024.csv,2024-10-01,21.77,25.4,-0.8660254037844386,0.5000000000000001,22.25,25.88,26.73,131355.0,155190.0,3294.0,24.953333333333333,0,66
20260330,2024,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,JUNÍN,120000,1611,17913,29936,25.4,20.29,1.15,1.14,2.6,153632,152819,813,178417,176411,2006,3299,Indicadores_ocupabilidad_2024.csv,2024-11-01,25.4,27.19,-0.5000000000000004,0.8660254037844384,21.77,22.25,25.88,132280.0,161816.0,3284.0,23.3,0,67
,2019,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1138,14613,25828,27.27,24.01,1.25,1.21,1.72,144944,133217,11727,187853,167644,20209,3161,Indicadores_ocupabilidad_2019.csv,2019-04-01,27.27,27.31,0.8660254037844387,-0.4999999999999998,25.52,29.12,29.16,150330.0,184044.0,3143.0,27.933333333333334,0,0
,2019,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1134,14586,25799,27.31,23.54,1.2,1.17,1.79,149290,141629,7661,184152,169138,15014,3105,Indicadores_ocupabilidad_2019.csv,2019-05-01,27.31,29.82,0.49999999999999994,-0.8660254037844387,27.27,25.52,29.12,144944.0,187853.0,3161.0,27.30333333333333,0,1
,2019,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1135,14629,25843,29.82,25.58,1.16,1.14,1.45,160025,153795,6230,191219,179300,11919,3089,Indicadores_ocupabilidad_2019.csv,2019-06-01,29.82,34.08,1.2246467991473532e-16,-1.0,27.31,27.27,25.52,149290.0,184152.0,3105.0,26.7,0,2
,2019,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1136,14620,25781,34.08,29.44,1.19,1.16,2.01,182748,173903,8845,224962,206166,18796,3107,Indicadores_ocupabilidad_2019.csv,2019-07-01,34.08,33.22,-0.4999999999999997,-0.8660254037844388,29.82,27.31,27.27,160025.0,191219.0,3089.0,28.133333333333336,0,3
,2019,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1135,14594,25731,33.22,28.09,1.16,1.14,1.62,179552,171768,7784,214428,199854,14574,3092,Indicadores_ocupabilidad_2019.csv,2019-08-01,33.22,33.34,-0.8660254037844384,-0.5000000000000004,34.08,29.82,27.31,182748.0,224962.0,3107.0,30.403333333333336,0,4
,2019,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1136,14598,25796,33.34,27.72,1.17,1.14,1.96,167333,159890,7443,201858,186583,15275,3130,Indicadores_ocupabilidad_2019.csv,2019-09-01,33.34,32.33,-1.0,-1.8369701987210297e-16,33.22,34.08,29.82,179552.0,214428.0,3092.0,32.373333333333335,0,5
,2019,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1133,14713,25962,32.33,26.63,1.18,1.17,1.42,168619,162343,6276,206087,195334,10753,3091,Indicadores_ocupabilidad_2019.csv,2019-10-01,32.33,33.75,-0.8660254037844386,0.5000000000000001,33.34,33.22,34.08,167333.0,201858.0,3130.0,33.546666666666674,0,6
,2019,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1134,14998,26738,33.75,27.22,1.21,1.18,1.96,166218,158770,7448,206475,191945,14530,3104,Indicadores_ocupabilidad_2019.csv,2019-11-01,33.75,33.9,-0.5000000000000004,0.8660254037844384,32.33,33.34,33.22,168619.0,206087.0,3091.0,32.96333333333334,0,7
,2019,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1139,15072,26923,33.9,27.02,1.19,1.17,1.82,170457,164293,6164,206723,195036,11687,3101,Indicadores_ocupabilidad_2019.csv,2019-12-01,33.9,38.9,-2.4492935982947064e-16,1.0,33.75,32.33,33.34,166218.0,206475.0,3104.0,33.14000000000001,0,8
,2020,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1204,15054,26562,38.9,33.37,1.19,1.17,1.65,208623,200677,7946,252696,238952,13744,3101,Indicadores_ocupabilidad_2020.csv,2020-01-01,38.9,43.19,0.49999999999999994,0.8660254037844387,33.9,33.75,32.33,170457.0,206723.0,3101.0,33.32666666666667,1,9
,2020,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1203,15053,26521,43.19,36.85,1.19,1.18,1.69,213071,205273,7798,264299,250329,13970,3082,Indicadores_ocupabilidad_2020.csv,2020-02-01,43.19,10.02,0.8660254037844386,0.5000000000000001,38.9,33.9,33.75,208623.0,252696.0,3101.0,35.51666666666667,1,10
,2020,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1196,14949,26325,10.02,8.8,1.14,1.14,0.41,67106,65463,1643,84122,81210,2912,2146,Indicadores_ocupabilidad_2020.csv,2020-03-01,10.02,6.33,1.0,6.123233995736766e-17,43.19,38.9,33.9,213071.0,264299.0,3082.0,38.663333333333334,1,11
,2020,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,13,508,958,6.33,5.44,6.91,7.02,1.0,303,299,4,1985,1973,12,157,Indicadores_ocupabilidad_2020.csv,2020-04-01,6.33,18.34,0.8660254037844387,-0.4999999999999998,10.02,43.19,38.9,67106.0,84122.0,2146.0,30.703333333333333,1,12
,2020,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,103,3040,5749,18.34,18.0,7.37,7.38,2.63,3476,3469,7,35011,34925,86,463,Indicadores_ocupabilidad_2020.csv,2020-05-01,18.34,12.16,0.49999999999999994,-0.8660254037844387,6.33,10.02,43.19,303.0,1985.0,157.0,19.846666666666668,1,13
,2020,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,107,3187,6005,12.16,10.71,2.22,2.22,2.15,7725,7551,174,20287,19857,430,502,Indicadores_ocupabilidad_2020.csv,2020-06-01,12.16,5.62,1.2246467991473532e-16,-1.0,18.34,6.33,10.02,3476.0,35011.0,463.0,11.563333333333334,1,14
,2020,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,755,12190,21752,5.62,4.21,1.15,1.15,0.26,27797,27617,180,42182,41873,309,1470,Indicadores_ocupabilidad_2020.csv,2020-07-01,5.62,8.54,-0.4999999999999997,-0.8660254037844388,12.16,18.34,6.33,7725.0,20287.0,502.0,12.276666666666669,1,15
,2020,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,761,12290,21974,8.54,6.15,2.19,1.56,2.36,32670,31299,1371,53648,48690,4958,1742,Indicadores_ocupabilidad_2020.csv,2020-08-01,8.54,10.89,-0.8660254037844384,-0.5000000000000004,5.62,12.16,18.34,27797.0,42182.0,1470.0,12.040000000000001,1,16
,2020,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,766,12418,22217,10.89,8.51,1.16,1.16,0.58,48185,47983,202,63088,62713,375,1774,Indicadores_ocupabilidad_2020.csv,2020-09-01,10.89,17.52,-1.0,-1.8369701987210297e-16,8.54,5.62,12.16,32670.0,53648.0,1742.0,8.773333333333335,1,17
,2020,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,736,11889,21280,17.52,14.07,1.21,1.2,1.96,80329,79235,1094,101196,99225,1971,1895,Indicadores_ocupabilidad_2020.csv,2020-10-01,17.52,20.71,-0.8660254037844386,0.5000000000000001,10.89,8.54,5.62,48185.0,63088.0,1774.0,8.350000000000001,1,18
,2020,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,746,12147,21785,20.71,17.12,1.28,1.28,0.52,92636,91634,1002,119579,118115,1464,2156,Indicadores_ocupabilidad_2020.csv,2020-11-01,20.71,25.79,-0.5000000000000004,0.8660254037844384,17.52,10.89,8.54,80329.0,101196.0,1895.0,12.316666666666668,1,19
,2020,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,747,12138,21766,25.79,21.86,1.24,1.24,1.22,118888,117792,1096,146320,144724,1596,2152,Indicadores_ocupabilidad_2020.csv,2020-12-01,25.79,21.07,-2.4492935982947064e-16,1.0,20.71,17.52,10.89,92636.0,119579.0,2156.0,16.373333333333335,1,20
,2021,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1111,13665,23955,21.07,16.61,1.25,1.25,1.19,101149,99738,1411,134789,132647,2142,2074,Indicadores_ocupabilidad_2021.csv,2021-01-01,21.07,22.2,0.49999999999999994,0.8660254037844387,25.79,20.71,17.52,118888.0,146320.0,2152.0,21.340000000000003,0,21
,2021,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1109,13650,23931,22.2,17.75,1.23,1.23,1.3,95130,94044,1086,123734,121766,1968,2087,Indicadores_ocupabilidad_2021.csv,2021-02-01,22.2,27.55,0.8660254037844386,0.5000000000000001,21.07,25.79,20.71,101149.0,134789.0,2074.0,22.523333333333337,0,22
,2021,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1107,13617,23856,27.55,21.26,1.29,1.29,1.45,116204,114290,1914,156853,153733,3120,2084,Indicadores_ocupabilidad_2021.csv,2021-03-01,27.55,29.65,1.0,6.123233995736766e-17,22.2,21.07,25.79,95130.0,123734.0,2087.0,23.02,0,23
,2021,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1106,13593,23796,29.65,20.84,1.33,1.33,1.61,107556,105587,1969,153475,149826,3649,2086,Indicadores_ocupabilidad_2021.csv,2021-04-01,29.65,26.37,0.8660254037844387,-0.4999999999999998,27.55,22.2,21.07,116204.0,156853.0,2084.0,23.60666666666667,0,24
,2021,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1104,13454,23628,26.37,17.34,1.2,1.19,1.24,105701,104313,1388,136371,133616,2755,2049,Indicadores_ocupabilidad_2021.csv,2021-05-01,26.37,28.97,0.49999999999999994,-0.8660254037844387,29.65,27.55,22.2,107556.0,153475.0,2086.0,26.46666666666667,0,25
,2021,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1102,13451,23623,28.97,19.84,1.21,1.21,1.39,113931,112664,1267,147972,145395,2577,2476,Indicadores_ocupabilidad_2021.csv,2021-06-01,28.97,34.91,1.2246467991473532e-16,-1.0,26.37,29.65,27.55,105701.0,136371.0,2049.0,27.85666666666667,0,26
,2021,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1100,13558,23738,34.91,27.44,1.32,1.32,2.78,148185,146553,1632,205386,202230,3156,2528,Indicadores_ocupabilidad_2021.csv,2021-07-01,34.91,47.98,-0.4999999999999997,-0.8660254037844388,28.97,26.37,29.65,113931.0,147972.0,2476.0,28.330000000000002,0,27
,2021,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1101,13577,23769,47.98,38.34,2.28,2.28,1.89,131823,129769,2054,263270,259241,4029,2548,Indicadores_ocupabilidad_2021.csv,2021-08-01,47.98,30.79,-0.8660254037844384,-0.5000000000000004,34.91,28.97,26.37,148185.0,205386.0,2528.0,30.083333333333332,0,28
,2021,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1101,13572,23759,30.79,21.23,1.27,1.27,1.31,122633,120426,2207,165204,161327,3877,2118,Indicadores_ocupabilidad_2021.csv,2021-09-01,30.79,33.4,-1.0,-1.8369701987210297e-16,47.98,34.91,28.97,131823.0,263270.0,2548.0,37.28666666666667,0,29
,2021,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1102,13593,23787,33.4,28.22,1.44,1.44,1.17,148701,145686,3015,214212,209560,4652,2531,Indicadores_ocupabilidad_2021.csv,2021-10-01,33.4,32.53,-0.8660254037844386,0.5000000000000001,30.79,47.98,34.91,122633.0,165204.0,2118.0,37.89333333333334,0,30
,2021,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1102,13599,23835,32.53,26.07,1.24,1.23,1.79,147961,144674,3287,191045,185121,5924,2086,Indicadores_ocupabilidad_2021.csv,2021-11-01,32.53,26.19,-0.5000000000000004,0.8660254037844384,33.4,30.79,47.98,148701.0,214212.0,2531.0,37.39,0,31
,2021,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1104,13637,23892,26.19,22.12,1.19,1.18,1.24,143952,140453,3499,177846,172178,5668,2107,Indicadores_ocupabilidad_2021.csv,2021-12-01,26.19,22.81,-2.4492935982947064e-16,1.0,32.53,33.4,30.79,147961.0,191045.0,2086.0,32.24,0,32
,2022,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1185,13939,24472,22.81,20.42,1.2,1.2,1.47,139640,136395,3245,177427,171442,5985,2255,Indicadores_ocupabilidad_2022.csv,2022-01-01,22.81,24.66,0.49999999999999994,0.8660254037844387,26.19,32.53,33.4,143952.0,177846.0,2107.0,30.706666666666667,0,33
,2022,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1179,13918,24399,24.66,23.99,1.22,1.21,1.76,141795,139080,2715,183503,178181,5322,2263,Indicadores_ocupabilidad_2022.csv,2022-02-01,24.66,22.09,0.8660254037844386,0.5000000000000001,22.81,26.19,32.53,139640.0,177427.0,2255.0,27.176666666666666,0,34
,2022,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1178,14064,24610,22.09,19.86,1.16,1.16,1.27,136603,132631,3972,170249,163218,7031,2369,Indicadores_ocupabilidad_2022.csv,2022-03-01,22.09,22.4,1.0,6.123233995736766e-17,24.66,22.81,26.19,141795.0,183503.0,2263.0,24.553333333333338,0,35
,2022,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1178,14082,24645,22.4,18.33,1.21,1.16,2.06,120837,115533,5304,153799,142711,11088,2360,Indicadores_ocupabilidad_2022.csv,2022-04-01,22.4,26.34,0.8660254037844387,-0.4999999999999998,22.09,24.66,22.81,136603.0,170249.0,2369.0,23.186666666666667,0,36
,2022,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1175,14048,24612,26.34,20.43,1.31,1.2,2.37,127114,119245,7869,168765,150241,18524,2310,Indicadores_ocupabilidad_2022.csv,2022-05-01,26.34,21.94,0.49999999999999994,-0.8660254037844387,22.4,22.09,24.66,120837.0,153799.0,2360.0,23.05,0,37
,2022,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1179,14128,24801,21.94,17.37,1.22,1.21,1.47,114215,110354,3861,145782,138501,7281,2365,Indicadores_ocupabilidad_2022.csv,2022-06-01,21.94,22.81,1.2246467991473532e-16,-1.0,26.34,22.4,22.09,127114.0,168765.0,2310.0,23.610000000000003,0,38
,2022,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1172,14037,24653,22.81,20.27,1.22,1.21,1.73,136043,131333,4710,175958,166533,9425,2345,Indicadores_ocupabilidad_2022.csv,2022-07-01,22.81,17.57,-0.4999999999999997,-0.8660254037844388,21.94,26.34,22.4,114215.0,145782.0,2365.0,23.560000000000002,0,39
,2022,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1175,14107,24785,17.57,15.14,1.18,1.18,1.33,115149,109477,5672,148583,138803,9780,2362,Indicadores_ocupabilidad_2022.csv,2022-08-01,17.57,21.32,-0.8660254037844384,-0.5000000000000004,22.81,21.94,26.34,136043.0,175958.0,2345.0,23.69666666666667,0,40
,2022,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1178,14152,24850,21.32,17.42,1.31,1.25,1.83,112738,104698,8040,154118,138818,15300,2361,Indicadores_ocupabilidad_2022.csv,2022-09-01,21.32,17.36,-1.0,-1.8369701987210297e-16,17.57,22.81,21.94,115149.0,148583.0,2362.0,20.773333333333337,0,41
,2022,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1178,14130,24770,17.36,14.88,1.15,1.14,1.38,115497,110242,5255,150035,140513,9522,2135,Indicadores_ocupabilidad_2022.csv,2022-10-01,17.36,18.33,-0.8660254037844386,0.5000000000000001,21.32,17.57,22.81,112738.0,154118.0,2361.0,20.566666666666666,0,42
,2022,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1177,14109,24729,18.33,15.65,1.13,1.12,1.34,114628,109558,5070,144634,135909,8725,2161,Indicadores_ocupabilidad_2022.csv,2022-11-01,18.33,24.34,-0.5000000000000004,0.8660254037844384,17.36,21.32,17.57,115497.0,150035.0,2135.0,18.75,0,43
,2022,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1178,14121,24761,24.34,17.77,1.18,1.17,1.53,121910,118290,3620,156525,149474,7051,2129,Indicadores_ocupabilidad_2022.csv,2022-12-01,24.34,17.38,-2.4492935982947064e-16,1.0,18.33,17.36,21.32,114628.0,144634.0,2161.0,19.003333333333334,0,44
,2023,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1228,14039,24481,17.38,14.38,1.16,1.16,1.4,104454,100631,3823,142576,135551,7025,2129,Indicadores_ocupabilidad_2023.csv,2023-01-01,17.38,17.42,0.49999999999999994,0.8660254037844387,24.34,18.33,17.36,121910.0,156525.0,2129.0,20.01,0,45
,2023,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1233,14090,24612,17.42,14.97,1.17,1.16,1.4,103045,98967,4078,145165,136561,8604,2153,Indicadores_ocupabilidad_2023.csv,2023-02-01,17.42,14.84,0.8660254037844386,0.5000000000000001,17.38,24.34,18.33,104454.0,142576.0,2129.0,20.016666666666666,0,46
,2023,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1231,14071,24578,14.84,12.7,1.17,1.16,1.43,94478,90931,3547,134346,127136,7210,2133,Indicadores_ocupabilidad_2023.csv,2023-03-01,14.84,15.8,1.0,6.123233995736766e-17,17.42,17.38,24.34,103045.0,145165.0,2153.0,19.713333333333335,0,47
,2023,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1228,14031,24492,15.8,12.94,1.16,1.15,1.33,96753,92254,4499,135404,126710,8694,2116,Indicadores_ocupabilidad_2023.csv,2023-04-01,15.8,15.91,0.8660254037844387,-0.4999999999999998,14.84,17.42,17.38,94478.0,134346.0,2133.0,16.54666666666667,0,48
,2023,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1226,13955,24371,15.91,13.03,1.17,1.17,1.28,95718,91717,4001,137881,128875,9006,2130,Indicadores_ocupabilidad_2023.csv,2023-05-01,15.91,15.01,0.49999999999999994,-0.8660254037844387,15.8,14.84,17.42,96753.0,135404.0,2116.0,16.02,0,49
,2023,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1229,14044,24848,15.01,12.37,1.16,1.16,1.38,89542,86255,3287,126204,119470,6734,2148,Indicadores_ocupabilidad_2023.csv,2023-06-01,15.01,16.32,1.2246467991473532e-16,-1.0,15.91,15.8,14.84,95718.0,137881.0,2130.0,15.516666666666671,0,50
,2023,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1227,14015,24766,16.32,14.37,1.14,1.13,1.31,113538,109193,4345,152238,143570,8668,2162,Indicadores_ocupabilidad_2023.csv,2023-07-01,16.32,14.75,-0.4999999999999997,-0.8660254037844388,15.01,15.91,15.8,89542.0,126204.0,2148.0,15.573333333333336,0,51
,2023,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1226,14023,24507,14.75,12.36,1.15,1.15,1.34,98966,94403,4563,136677,127289,9388,2165,Indicadores_ocupabilidad_2023.csv,2023-08-01,14.75,17.85,-0.8660254037844384,-0.5000000000000004,16.32,15.01,15.91,113538.0,152238.0,2162.0,15.74666666666667,0,52
,2023,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1226,14087,24658,17.85,14.58,1.13,1.13,1.3,106136,102065,4071,140610,132690,7920,2149,Indicadores_ocupabilidad_2023.csv,2023-09-01,17.85,24.47,-1.0,-1.8369701987210297e-16,14.75,16.32,15.01,98966.0,136677.0,2165.0,15.360000000000001,0,53
,2023,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1226,14064,24640,24.47,21.69,1.13,1.12,1.44,144150,140295,3855,178072,170812,7260,2742,Indicadores_ocupabilidad_2023.csv,2023-10-01,24.47,22.95,-0.8660254037844386,0.5000000000000001,17.85,14.75,16.32,106136.0,140610.0,2149.0,16.30666666666667,0,54
,2023,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1226,14037,24594,22.95,20.28,1.12,1.11,1.33,132855,129233,3622,165123,158262,6861,2732,Indicadores_ocupabilidad_2023.csv,2023-11-01,22.95,12.43,-0.5000000000000004,0.8660254037844384,24.47,17.85,14.75,144150.0,178072.0,2742.0,19.023333333333337,0,55
,2023,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1222,13998,24505,12.43,10.3,1.16,1.15,1.31,90514,87344,3170,117973,112657,5316,1808,Indicadores_ocupabilidad_2023.csv,2023-12-01,12.43,18.12,-2.4492935982947064e-16,1.0,22.95,24.47,17.85,132855.0,165123.0,2732.0,21.75666666666667,0,56
20260330,2024,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1297,14201,24908,18.12,16.33,1.13,1.11,1.62,121966,116456,5510,152903,143064,9839,2268,Indicadores_ocupabilidad_2024.csv,2024-01-01,18.12,20.01,0.49999999999999994,0.8660254037844387,12.43,22.95,24.47,90514.0,117973.0,1808.0,19.950000000000003,0,57
20260330,2024,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1301,14242,24991,20.01,18.62,1.27,1.12,2.6,113195,105419,7776,155015,134622,20393,2258,Indicadores_ocupabilidad_2024.csv,2024-02-01,20.01,11.65,0.8660254037844386,0.5000000000000001,18.12,12.43,22.95,121966.0,152903.0,2268.0,17.833333333333336,0,58
20260330,2024,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,LA LIBERTAD,130000,1304,14188,24843,11.65,10.07,1.4,1.26,2.04,82277,76116,6161,117422,104772,12650,2111,Indicadores_ocupabilidad_2024.csv,2024-03-01,11.65,9.76,1.0,6.123233995736766e-17,20.01,18.12,12.43,113195.0,155015.0,2258.0,16.853333333333335,0,59
